"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"106","70.08541235407526","37.10132199884125","4.710430112257132","-0.28699737205284476","0.071533203125","0.06005859375","0.0830078125","1244.4444444444443","0.0008304867595236504","0","0.0008304867595236504","0.0008304867595236504","","","true"
"107","257.9155362850127","37.70212720624434","4.615496586080381","-0.30801317939559864","0.017822265625","0.02978515625","0.005859375","1244.4444444444443","0.0006797602632165606","0","0.0006797602632165606","0.0006797602632165606","107_106:0.026075532811713098;107_108:0.006391511034942565","107_106:561.7777777777777;107_108:561.7777777777777","true"
"108","387.1658607011625","349.8182277063011","4.546225303882642","","0.006103515625","0.00830078125","0.00390625","1244.4444444444443","0.00015960864049956568","0","0.00015960864049956568","0.00015960864049956568","108_112:0.009793291580049324","108_112:583.1111111111111","true"
"109","138.48014827677616","14.681593580355779","4.875235209969367","-0.30675181805646473","0.439208984375","0.82373046875","0.0546875","1244.4444444444443","1","0","1","1","109_114:1","109_114:561.7777777777777","true"
"110","269.3625044928137","45.99907416902998","4.805824488583358","-0.3082615805518876","0.0068359375","0.00537109375","0.00830078125","1244.4444444444443","0.0002750155176092296","0","0.0002750155176092296","0.0002750155176092296","110_118:0.009826315683744535","110_118:583.1111111111111","true"
"111","168.64298469799644","124.1366156317177","4.768732541782739","-0.308805156173377","0.013916015625","0.01025390625","0.017578125","1244.4444444444443","0.0002288295979102334","0","0.0002288295979102334","0.0002288295979102334","111_104:0.015431255297320534;111_122:0.008709136769835146","111_104:583.1111111111111;111_122:561.7777777777777","true"
"112","292.4124663704303","321.8712077119355","4.583649392739258","","0.00732421875","0.0126953125","0.001953125","1244.4444444444443","0.0001251024830176436","0","0.0001251024830176436","0.0001251024830176436","","","true"
"113","242.16480856489082","101.35885095598127","4.655684516186715","-0.3093142958340278","0.099853515625","0.1201171875","0.07958984375","1244.4444444444443","0.0006588396842252043","0","0.0006588396842252043","0.0006588396842252043","","","true"
"114","248.35593421624074","14.336332806935692","4.78172735639116","-0.359151679588321","0.021240234375","0.015625","0.02685546875","1244.4444444444443","0.0005537537510161277","0","0.0005537537510161277","0.0005537537510161277","114_113:0.011988307284475697;114_115:0.010424076503215862","114_113:583.1111111111111;114_115:561.7777777777777","true"
"115","311.66314602321097","245.78258361613024","4.709530803217308","-0.3275775129546063","0.010498046875","0.005859375","0.01513671875","1244.4444444444443","0.00015189607894683336","0","0.00015189607894683336","0.00015189607894683336","","","true"
"116","189.87269670233638","49.7816887686166","4.958894389021674","-0.3054949382178614","0.0078125","0.01318359375","0.00244140625","1244.4444444444443","0.0004365099582008459","0","0.0004365099582008459","0.0004365099582008459","116_115:0.010626574658576471;116_117:0.008997271583833899","116_115:561.7777777777777;116_117:583.1111111111111","true"
"117","250.25386551057545","64.3530324752281","4.831595766005783","-0.30759466702832383","0.017333984375","0.0185546875","0.01611328125","1244.4444444444443","0.00015534174283725845","0","0.00015534174283725845","0.00015534174283725845","117_118:0.006825576459371652","117_118:561.7777777777777","true"
"118","203.34425823343744","261.5730793584087","4.749124294779495","-0.3086757517286422","0.002197265625","0.00390625","0.00048828125","1244.4444444444443","0.00013033422626358235","0","0.00013033422626358235","0.00013033422626358235","118_119:0.005467446009415899","118_119:561.7777777777777","true"
"119","286.6062701755341","243.20271510909183","4.610737247376203","-0.3114963008800161","0.00341796875","0.0048828125","0.001953125","1244.4444444444443","0.00012077053122815989","0","0.00012077053122815989","0.00012077053122815989","119_120:0.008129190485786142","119_120:561.7777777777777","true"
"120","302.093910471728","212.11989442980845","4.500649171847213","-0.31223870265324805","0.03271484375","0.02197265625","0.04345703125","1244.4444444444443","0.00023539260293729114","0","0.00023539260293729114","0.00023539260293729114","","","true"
"121","200.01422239148613","81.4990261707545","4.620351055844286","-0.311333521570536","0.5","0.49365234375","0.50634765625","1244.4444444444443","1","0","1","1","121_120:1","121_120:561.7777777777777","true"
"122","279.7435273491168","179.79587721694392","4.688029716177504","-0.3084425173012937","0.00927734375","0.005859375","0.0126953125","1244.4444444444443","0.00013662063022576497","0","0.00013662063022576497","0.00013662063022576497","122_121:1;122_123:0.010441136846561616","122_121:583.1111111111111;122_123:561.7777777777777","true"
"123","195.11222121284564","249.58815528438123","4.730560528587699","-0.3078326004965146","0.11669921875","0.111328125","0.1220703125","1244.4444444444443","0.0001832861932872303","0","0.0001832861932872303","0.0001832861932872303","123_124:0.011001024470800647","123_124:583.1111111111111","true"
"124","232.78122073817818","63.93490178118312","4.634871414295098","-0.30850570297447494","0.008544921875","0.00537109375","0.01171875","1244.4444444444443","0.00011321630400212125","0","0.00011321630400212125","0.00011321630400212125","","","true"
"125","186.86114777629737","167.6487072767161","4.737101777600907","-0.30715374546988305","0.01318359375","0.0146484375","0.01171875","1244.4444444444443","0.0020411429098357676","0","0.0020411429098357676","0.0020411429098357676","125_124:0.03198934923974561;125_126:0.021831111300141814","125_124:561.7777777777777;125_126:583.1111111111111","true"
"126","263.36230057230483","79.80139519885294","4.7029400967220205","-0.30311201820062655","0.01953125","0.01611328125","0.02294921875","1244.4444444444443","0.00038721562575372103","0","0.00038721562575372103","0.00038721562575372103","126_112:0.009123022881175724","126_112:561.7777777777777","true"
