"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"43","395.48097762447804","244.67895835675526","4.5231211354708005","-0.3218076034687584","0.00537109375","0.0068359375","0.00390625","1244.4444444444443","0.0001855933076322379","0","0.0001855933076322379","0.0001855933076322379","43_34:0.007924716140592092","43_34:583.1111111111111","true"
"44","39.69521016980303","77.5609215886624","4.5944928441738435","-0.2725547830259511","0.052978515625","0.056640625","0.04931640625","1244.4444444444443","0.0007691940614867343","0","0.0007691940614867343","0.0007691940614867343","44_43:0.012165595648525096","44_43:561.7777777777777","true"
"45","265.48170604365635","147.77574872779525","4.630449254287775","-0.31121477664524183","0.003173828125","0.0048828125","0.00146484375","1244.4444444444443","0.00028754379449866875","0","0.00028754379449866875","0.00028754379449866875","45_46:0.016180664443510795;45_44:0.010746081688603581","45_46:561.7777777777777;45_44:583.1111111111111","true"
"46","331.8920307310899","57.17179205190614","4.710114233245961","-0.31051099269051724","0.008544921875","0.00830078125","0.0087890625","1244.4444444444443","0.0006109227664585267","0","0.0006109227664585267","0.0006109227664585267","46_47:0.027768382578170492","46_47:561.7777777777777","true"
"47","382.95928050822","113.3214745703488","4.680623748364603","-0.2791698234955903","0.023193359375","0.017578125","0.02880859375","1244.4444444444443","0.0009898872926384626","0","0.0009898872926384626","0.0009898872926384626","","","true"
"48","313.28163949578243","71.36944985132027","4.625120837830078","-0.31121814662509445","0.002685546875","0.00341796875","0.001953125","1244.4444444444443","0.00014553010538667389","0","0.00014553010538667389","0.00014553010538667389","48_47:0.01794032149388447;48_49:0.006725563391474898","48_47:561.7777777777777;48_49:583.1111111111111","true"
"49","267.47863398885727","85.47426556965327","4.581943658899516","-0.35202725215057706","0.01318359375","0.0146484375","0.01171875","1244.4444444444443","0.00020367913704125555","0","0.00020367913704125555","0.00020367913704125555","","","true"
"50","360.7314094013997","89.40640762603037","4.457762208357849","-0.3137510834931671","0.0244140625","0.02001953125","0.02880859375","1244.4444444444443","0.00011236690705537077","0","0.00011236690705537077","0.00011236690705537077","50_49:0.013538294884227253;50_51:0.013108181349176407","50_49:561.7777777777777;50_51:583.1111111111111","true"
"51","257.80816089543686","66.7211036957554","4.5653011033271875","-0.2968087163341602","0.080078125","0.06396484375","0.09619140625","1244.4444444444443","0.00018030594283846744","0","0.00018030594283846744","0.00018030594283846744","","","true"
"52","289.8840118276489","31.0234431600709","4.4443168496470555","-0.2854962354743173","0.0751953125","0.0986328125","0.0517578125","1244.4444444444443","0.00042780066549678495","0","0.00042780066549678495","0.00042780066549678495","","","true"
"53","326.22308964220696","333.78779144287057","4.621998882606026","-0.3089157779566661","0.007568359375","0.0078125","0.00732421875","1244.4444444444443","0.00013865581845230884","0","0.00013865581845230884","0.00013865581845230884","53_41:0.004666694384706349;53_60:0.004406038786782196","53_41:561.7777777777777;53_60:583.1111111111111","true"
"54","437.2282073695246","20.325119043050044","4.501327857457292","-0.31299719319013514","0.008544921875","0.00341796875","0.013671875","1244.4444444444443","0.0002651626814378168","0","0.0002651626814378168","0.0002651626814378168","54_64:0.011289173467104008;54_45:0.006752148351946263","54_64:583.1111111111111;54_45:561.7777777777777","true"
"55","300.0059505796877","36.359160323501456","4.686299395392811","-0.3100668699291798","0.0224609375","0.02490234375","0.02001953125","1244.4444444444443","0.00026709838162435057","0","0.00026709838162435057","0.00026709838162435057","55_49:0.008046493041013791","55_49:561.7777777777777","true"
"56","273.65518231605523","255.8633228935547","4.553683342101555","","0.0068359375","0.0107421875","0.0029296875","1244.4444444444443","0.0005051942124459402","0","0.0005051942124459402","0.0005051942124459402","56_52:0.010320111203319049","56_52:561.7777777777777","true"
"57","319.30600373788315","59.13745663184693","4.639608966875792","-0.3110258364070089","0.01220703125","0.0224609375","0.001953125","1244.4444444444443","0.0015887347056670305","0","0.0015887347056670305","0.0015887347056670305","57_56:0.018046915180780443;57_58:0.030331658428965458","57_56:561.7777777777777;57_58:583.1111111111111","true"
"58","239.1027303255787","35.17792418195921","4.6094625665835025","-0.3120232272887944","0.00634765625","0.0078125","0.0048828125","1244.4444444444443","0.000263062463388752","0","0.000263062463388752","0.000263062463388752","58_71:0.017519386104839885;58_59:0.01376747341262674","58_71:561.7777777777777;58_59:561.7777777777777","true"
"59","217.08444901753668","79.28641271271766","4.769979633358028","-0.3055632788590134","0.0126953125","0.01220703125","0.01318359375","1244.4444444444443","0.00040166730468322746","0","0.00040166730468322746","0.00040166730468322746","59_60:0.00951215947118722","59_60:561.7777777777777","true"
"60","327.1810464240306","570.3269686954503","4.517592483205252","-0.3130252570847025","0.004150390625","0.00439453125","0.00390625","1244.4444444444443","0.0001686608815086049","0","0.0001686608815086049","0.0001686608815086049","60_61:0.006478718492129887","60_61:561.7777777777777","true"
"61","348.427347227804","159.13332922174072","4.689244002554756","","0.008544921875","0.01123046875","0.005859375","1244.4444444444443","0.00029480266442544835","0","0.00029480266442544835","0.00029480266442544835","61_62:0.010464570414100816","61_62:561.7777777777777","true"
"62","287.10008549526685","26.041362515453166","4.64693188677874","-0.2863049460361145","0.04296875","0.0341796875","0.0517578125","1244.4444444444443","0.0007503543685449184","0","0.0007503543685449184","0.0007503543685449184","","","true"
"63","244.2620779312336","184.7979343793323","4.507485506167483","-0.32264290979581867","0.00390625","0.0048828125","0.0029296875","1244.4444444444443","0.0002985641743581885","0","0.0002985641743581885","0.0002985641743581885","63_62:0.013769129196368524;63_64:0.006493434066155823","63_62:583.1111111111111;63_64:561.7777777777777","true"
"64","303.8430606181337","38.90396894788404","4.463144307693186","","0.02978515625","0.02001953125","0.03955078125","1244.4444444444443","0.00025695065378500957","0","0.00025695065378500957","0.00025695065378500957","64_65:0.0149811350611328","64_65:561.7777777777777","true"
"65","296.0169852694308","468.6170775139288","4.615250953932472","-0.31101251617313946","0.015380859375","0.0126953125","0.01806640625","1244.4444444444443","0.0001660180548042287","0","0.0001660180548042287","0.0001660180548042287","","","true"
"66","329.5769267394471","92.0443284711181","4.650547367911722","-0.29034076699160294","0.021240234375","0.02197265625","0.0205078125","1244.4444444444443","0.0017060286471816608","0","0.0017060286471816608","0.0017060286471816608","66_65:0.018603349146556092;66_67:0.026181241777627817","66_65:583.1111111111111;66_67:561.7777777777777","true"
"67","381.26818083607793","86.56614016176106","4.714523630667372","-0.3101140892003641","0.007080078125","0.00634765625","0.0078125","1244.4444444444443","0.00019786049890364066","0","0.00019786049890364066","0.00019786049890364066","67_68:0.011537623784596995","67_68:583.1111111111111","true"
"68","285.6049355386331","90.70567060634656","4.6127504856494035","-0.31130677970698856","0.013427734375","0.01220703125","0.0146484375","1244.4444444444443","0.00020503886455270148","0","0.00020503886455270148","0.00020503886455270148","68_69:0.013661049460693298;68_55:0.007236243008115373","68_69:561.7777777777777;68_55:561.7777777777777","true"
"69","309.0624550154304","103.38620118907038","4.551430256053637","-0.31213146441791095","0.0107421875","0.0068359375","0.0146484375","1244.4444444444443","0.0003841510888217496","0","0.0003841510888217496","0.0003841510888217496","69_70:0.009050285674709058","69_70:583.1111111111111","true"
"70","340.2500757264666","72.82392419422123","4.711917711283422","-0.30937241746400446","0.010986328125","0.00634765625","0.015625","1244.4444444444443","0.00024203158529273003","0","0.00024203158529273003","0.00024203158529273003","70_74:0.00797879648444405","70_74:561.7777777777777","true"
"71","242.54143052777297","55.35148190552775","4.545927689583603","-0.30894805896719","0.068359375","0.072265625","0.064453125","1244.4444444444443","0.0006695842051129401","0","0.0006695842051129401","0.0006695842051129401","","","true"
"72","246.9068309184981","101.21241390913706","4.576637821745827","-0.31191901483735823","0.005859375","0.01123046875","0.00048828125","1244.4444444444443","0.0010005918889198844","0","0.0010005918889198844","0.0010005918889198844","72_81:0.01578767125290198;72_62:0.018023906364629305","72_81:561.7777777777777;72_62:561.7777777777777","true"
"73","265.8963059899375","123.137697407915","4.822092296910296","-0.3060243215183466","0.052978515625","0.0361328125","0.06982421875","1244.4444444444443","0.00013854829383905322","0","0.00013854829383905322","0.00013854829383905322","73_85:0.00981555157476277;73_66:0.017444937765101365","73_85:561.7777777777777;73_66:561.7777777777777","true"
"74","220.60066681851887","221.36705298874682","4.60966696868014","-0.31109191615982995","0.0498046875","0.0478515625","0.0517578125","1244.4444444444443","0.0001756743244999169","0","0.0001756743244999169","0.0001756743244999169","","","true"
"75","274.95890939387726","208.23647012867534","4.7874012206427405","-0.27824835792971114","0.00244140625","0.0048828125","0","1244.4444444444443","0.0002008483431222159","0","0.0002008483431222159","0.0002008483431222159","75_90:0.006570275536640469;75_76:0.007949762494529555","75_90:583.1111111111111;75_76:583.1111111111111","true"
"76","194.54279888316256","204.9491633961899","4.683341275978977","-0.31055697195489596","0.00927734375","0.0107421875","0.0078125","1244.4444444444443","0.000246867188612646","0","0.000246867188612646","0.000246867188612646","76_77:0.010749530715564226","76_77:561.7777777777777","true"
"77","262.3842065442486","212.2968565400328","4.5766528661565","-0.313094932281466","0.019287109375","0.01904296875","0.01953125","1244.4444444444443","0.0006597831201718655","0","0.0006597831201718655","0.0006597831201718655","77_78:0.00986009314244607;77_71:0.010660960093881122","77_78:561.7777777777777;77_71:583.1111111111111","true"
"78","409.55021766191066","371.9686894370862","4.483442750602453","-0.3136874752686043","0.00830078125","0.00634765625","0.01025390625","1244.4444444444443","0.00010656692443177121","0","0.00010656692443177121","0.00010656692443177121","","","true"
"79","263.96968231396505","63.51727692781752","4.570683083723075","-0.29525409443808415","0.0673828125","0.0361328125","0.0986328125","1244.4444444444443","0.0007214700976216129","0","0.0007214700976216129","0.0007214700976216129","79_78:0.01155263128252676","79_78:561.7777777777777","true"
"80","5.021048881124914","8.51202126882876","4.600616384795852","","0.356689453125","0.42919921875","0.2841796875","1244.4444444444443","0.08859508135535998","0","0.08859508135535998","0.08859508135535998","80_81:1;80_79:1","80_81:561.7777777777777;80_79:583.1111111111111","true"
"81","197.63000073561318","71.90569057170622","4.498656006760925","-0.31468638313879793","0.0302734375","0.017578125","0.04296875","1244.4444444444443","0.00015800632808430607","0","0.00015800632808430607","0.00015800632808430607","","","true"
"82","334.58121969128433","101.21434578185844","4.6024129315362625","-0.31724266528169737","0.01220703125","0.01708984375","0.00732421875","1244.4444444444443","0.0004797148256745577","0","0.0004797148256745577","0.0004797148256745577","82_81:0.011530407187111291;82_83:0.019679442853825058","82_81:583.1111111111111;82_83:561.7777777777777","true"
"83","378.40459299190843","89.57485870736097","4.636424026353481","-0.3103580553605243","0.009521484375","0.009765625","0.00927734375","1244.4444444444443","0.00022667255131127338","0","0.00022667255131127338","0.00022667255131127338","","","true"
"84","276.87310957175026","216.30437262180078","4.749613233647024","-0.3090225667525716","0.010498046875","0.0107421875","0.01025390625","1244.4444444444443","0.00016468574249723793","0","0.00016468574249723793","0.00016468574249723793","84_83:0.005590330035842694","84_83:561.7777777777777","true"
"85","326.13562625284845","256.4924260140733","4.586925363945878","-0.31154756735554556","0.00244140625","0.0029296875","0.001953125","1244.4444444444443","0.00012738877681848032","0","0.00012738877681848032","0.00012738877681848032","85_84:0.011742814923192069;85_86:0.026550464004720498","85_84:583.1111111111111;85_86:561.7777777777777","true"
"86","163.65268560981198","165.4409652172862","4.756432495206107","-0.32580689050206485","0.046630859375","0.048828125","0.04443359375","1244.4444444444443","0.0009415911605989314","0","0.0009415911605989314","0.0009415911605989314","","","true"
"87","210.42857104998455","55.711322985220946","4.72508478208066","","0.013916015625","0.015625","0.01220703125","1244.4444444444443","0.00047847130608493394","0","0.00047847130608493394","0.00047847130608493394","87_93:0.01655968585602069;87_86:0.01577190539694784","87_93:561.7777777777777;87_86:583.1111111111111","true"
"88","165.96339452787745","46.35518227931452","4.566480093395078","-0.30765951332138847","0.0126953125","0.01171875","0.013671875","1244.4444444444443","0.00033269554846544313","0","0.00033269554846544313","0.00033269554846544313","88_87:0.015737308601059485;88_89:0.020030556810746558","88_87:561.7777777777777;88_89:561.7777777777777","true"
"89","363.194993303272","250.15326913922576","4.79671352093272","-0.3069228576805572","0.048828125","0.0439453125","0.0537109375","1244.4444444444443","0.0001518697526860727","0","0.0001518697526860727","0.0001518697526860727","89_74:0.008623870383622612","89_74:583.1111111111111","true"
"90","271.76985081284573","225.70915704441126","4.70427097314759","-0.2860621408681651","0.01318359375","0.013671875","0.0126953125","1244.4444444444443","0.0003267047396538769","0","0.0003267047396538769","0.0003267047396538769","","","true"
"91","279.4454682305054","90.68074192649411","4.709014601663385","-0.3103704189122232","0.0048828125","0.00537109375","0.00439453125","1244.4444444444443","0.00022711874375546314","0","0.00022711874375546314","0.00022711874375546314","91_98:0.01090288381420329;91_79:0.01669863042419867","91_98:561.7777777777777;91_79:561.7777777777777","true"
"92","291.091977696789","90.29589987476777","4.729510883585731","-0.3071779631697473","0.02490234375","0.017578125","0.0322265625","1244.4444444444443","0.0001284452307235668","0","0.0001284452307235668","0.0001284452307235668","92_83:0.006852777349636796;92_102:0.04334539784680547","92_83:583.1111111111111;92_102:561.7777777777777","true"
"93","189.60145556701283","159.35472920488237","4.6783228497433225","","0.01318359375","0.009765625","0.0166015625","1244.4444444444443","0.0005438301758599294","0","0.0005438301758599294","0.0005438301758599294","93_106:0.013171454899215396","93_106:583.1111111111111","true"
"94","151.73940249392655","129.60354170196274","4.876117498686348","-0.3062539208243005","0.020263671875","0.01318359375","0.02734375","1244.4444444444443","0.00017937835800515002","0","0.00017937835800515002","0.00017937835800515002","94_95:0.01382646158893247;94_90:0.007066649765129052","94_95:561.7777777777777;94_90:583.1111111111111","true"
"95","310.1300120469659","15.052126320831034","4.597076713300363","-0.3136135264289027","0.017333984375","0.0205078125","0.01416015625","1244.4444444444443","0.0002516965003420603","0","0.0002516965003420603","0.0002516965003420603","","","true"
"96","248.99044212165165","178.4935573126399","4.7330601693398275","","0.00341796875","0.00634765625","0.00048828125","1244.4444444444443","0.0002748215992088648","0","0.0002748215992088648","0.0002748215992088648","96_95:0.00828965968177603;96_97:0.006812040484970527;96_109:0.18576175191569186","96_95:561.7777777777777;96_97:561.7777777777777;96_109:583.1111111111111","true"
"97","213.17120581846135","237.4822956559189","4.80680933051071","-0.3064623934471557","0.001953125","0.0029296875","0.0009765625","1244.4444444444443","0.00011684824631820729","0","0.00011684824631820729","0.00011684824631820729","97_98:0.00954339138677851","97_98:561.7777777777777","true"
"98","344.23324860424907","32.662694638756385","4.608983192612226","-0.31190721922188297","0.00390625","0.0048828125","0.0029296875","1244.4444444444443","0.000488529230170406","0","0.000488529230170406","0.000488529230170406","98_99:0.01467428145083799","98_99:561.7777777777777","true"
"99","222.9000655659968","83.16173639137807","4.574503748374685","-0.31063982957359515","0.02001953125","0.037109375","0.0029296875","1244.4444444444443","0.0004059446690308867","0","0.0004059446690308867","0.0004059446690308867","","","true"
"100","245.5181248031335","78.32457817071271","4.647313662884131","-0.31098646352761034","0.005126953125","0.00341796875","0.0068359375","1244.4444444444443","0.00019201693719224692","0","0.00019201693719224692","0.00019201693719224692","100_110:0.01461746900055183;100_99:0.016507367583148358","100_110:561.7777777777777;100_99:583.1111111111111","true"
"101","272.6964113475377","366.55929891741226","4.724306913210948","-0.3097143441409694","0.0439453125","0.029296875","0.05859375","1244.4444444444443","0.00018678077357987303","0","0.00018678077357987303","0.00018678077357987303","101_100:0.009282324408370624;101_102:0.02124472326345278","101_100:561.7777777777777;101_102:583.1111111111111","true"
"102","278.7237276545016","271.353041126318","4.604311134700315","-0.31164130137993934","0.016845703125","0.01416015625","0.01953125","1244.4444444444443","0.00019213036389634586","0","0.00019213036389634586","0.00019213036389634586","","","true"
"103","265.2330553727832","188.9823014825445","4.664306221058178","","0.001708984375","0.00244140625","0.0009765625","1244.4444444444443","0.00024124327741846521","0","0.00024124327741846521","0.00024124327741846521","103_102:0.00860904418411651;103_104:0.009173744508972848","103_102:561.7777777777777;103_104:561.7777777777777","true"
"104","202.9156332593826","31.080054649492666","4.802232223302934","-0.30843673215390965","0.004638671875","0.00537109375","0.00390625","1244.4444444444443","0.0004873766466494926","0","0.0004873766466494926","0.0004873766466494926","","","true"
